company,country,vertical,raw_sector,horizontal,use_case,existence,value_claimed,tier,source_url,date
Morgan Stanley,US,,,Core / Domain,"AI @ Morgan Stanley Assistant: a GPT-4-powered internal chatbot for Wealth Management financial advisors that surfaces answers from the firm's ~100,000 internal research reports and documents. Reached ~98% adoption among FA teams. [OpenAI GPT-4]",CONFIRMED,98% adoption among financial advisor teams,,https://www.morganstanley.com/press-releases/key-milestone-in-innovation-journey-with-openai,2023-09
Morgan Stanley,US,,,Core / Domain,"AI @ Morgan Stanley Debrief: OpenAI-powered meeting notetaker that, with client consent, records/transcribes client meetings, generates notes, action items and draft follow-up emails for financial advisors. Rolled out to roughly 15,000 advisors. [OpenAI Whisper + GPT-4]",CONFIRMED,"rolled out to ~15,000 financial advisors",,https://www.morganstanley.com/press-releases/ai-at-morgan-stanley-debrief-launch,2024-06
Morgan Stanley,US,,,Core / Domain,"AskResearchGPT: generative-AI assistant for Institutional Securities (Investment Banking, Sales & Trading, Research) that surfaces and distills insights from Morgan Stanley's research library of tens of thousands of reports. [OpenAI (ChatGPT/GPT-4)]",CONFIRMED,none,,https://www.morganstanley.com/press-releases/morgan-stanley-research-announces-askresearchgpt,2024-10
Morgan Stanley,US,,,Software / Code,"DevGen.AI: in-house AI tool built on OpenAI GPT models that translates legacy code (e.g. COBOL, Perl) into plain-English specifications to accelerate modernization. Reviewed ~9 million lines of code and saved an estimated 280,000 developer hours in 2025. [OpenAI GPT (in-house tool)]",CONFIRMED,"9 million lines of code reviewed; 280,000 developer hours saved",,https://www.wsj.com/articles/how-morgan-stanley-tackled-one-of-codings-toughest-problems-4f465959,2025-06
Morgan Stanley,US,,,Sales / Marketing,"Next Best Action (NBA): internally built machine-learning recommendation engine that delivers timely, personalized investment ideas and outreach messages to clients and prospects, guiding advisor communications. [in-house machine learning]",CONFIRMED,none,,https://emerj.com/artificial-intelligence-at-morgan-stanley-three-use-cases/,2018
Morgan Stanley,US,,,Security / Risk,AI-based fraud detection and real-time transaction monitoring using Brighterion's artificial intelligence to detect fraud and money laundering; Morgan Stanley recognized Brighterion with its first Fintech Award for the deployed anti-fraud software. [Brighterion (Mastercard)],CONFIRMED,none,,https://www.forbes.com/sites/tomgroenfeldt/2017/11/20/brighterion-anti-fraud-software-wins-morgan-stanley-first-fintech-award/,2017-11
Morgan Stanley,US,,,Core / Domain,Aladdin Wealth 'Auto Commentary': generative-AI feature on Morgan Stanley's Portfolio Risk Platform that turns portfolio analytics and client-level preferences into tailored narrative insights and talking points for advisors. Morgan Stanley was the first client to implement it. [BlackRock Aladdin Wealth],CONFIRMED,none,,https://www.blackrock.com/aladdin/discover/press-release/aladdin-wealth-launches-ai-enabled-commentary-tool-at-morgan-stanley,2025-10
Morgan Stanley,US,,,Customer Support,"Opening wealth-management/stock-plan platforms (Shareworks and Equate) to external autonomous AI agents via Model Context Protocol (MCP), letting clients' AI agents pull data and insights directly from Morgan Stanley platforms to scale the workplace stock-plan wealth funnel. [Model Context Protocol (MCP)]",CLAIMED,none,,https://www.cnbc.com/2026/06/03/ai-agents-morgan-stanley-wealth-management-funnel.html,2026-06
Microsoft,US,,,Back-office / Ops,"Microsoft 365 Copilot deployed to its entire global workforce (employees and vendors) for drafting, summarization, meeting recap and cross-app reasoning in Outlook, Teams, Word and Excel — Microsoft describes itself as the first enterprise to deploy Copilot at global scale. [Microsoft 365 Copilot (Azure OpenAI / GPT)]",CONFIRMED,none,,https://www.microsoft.com/insidetrack/blog/the-future-of-work-is-here-transforming-our-employee-experience-with-ai/,2024-03
Microsoft,US,,,Customer Support,"Copilot deployed inside Microsoft's own Customer Service & Support (CSS) organization to help agents summarize cases, draft responses and resolve issues faster. [Microsoft Copilot for Service / Dynamics 365]",CONFIRMED,31% increase in first call resolution,,https://news.microsoft.com/wp-content/uploads/prod/sites/658/2024/05/How-Microsoft-is-reinventing-Customer-Service-and-Support-with-Microsoft-Copilot.pdf,2024-05
Microsoft,US,,,Software / Code,"AI coding tools adopted as standard engineering practice internally — GitHub Copilot plus Anthropic's Claude Code used across teams for drafting functions, early design exploration and routine coding, with engineers shifting time from writing to reviewing code. [GitHub Copilot (OpenAI); Anthropic Claude Code]",CONFIRMED,none,,https://www.developer-tech.com/news/microsoft-engineers-treat-ai-coding-tools-as-standard-practice/,2026-01
Microsoft,US,,,Security / Risk,"Microsoft Security Copilot with AI agents deployed across Microsoft Defender, Entra, Intune and Purview to triage alerts, investigate threats and accelerate incident response. [Microsoft Security Copilot (Azure OpenAI)]",CONFIRMED,none,,https://learn.microsoft.com/en-us/defender-xdr/security-copilot-agents-defender,2025-03
Microsoft,US,,,Back-office / Ops,"AI-agent-assisted cash collection system for Microsoft's Global Collection / Treasury team — payment prediction, dispute flagging, case summarization, email routing and automatic payment-to-invoice matching, built on SAP + Dynamics 365 with Copilot Studio. [Microsoft Copilot Studio; Dynamics 365; SAP]",CONFIRMED,40% reduction in call prep time; 90% payment matching accuracy (up from 40%); 60% reduction in inquiry handling time; hundreds of thousands of hours saved annually,,https://www.microsoft.com/insidetrack/blog/streamlining-finance-cash-collection-at-microsoft-with-ai/,2026-06
Microsoft,US,,,Customer Support,"Employee Self-Service Agent deployed internally to give employees a single conversational front door for HR, IT and facilities tasks (leave management, device replacement, benefits, visitor registration), built on Copilot Studio. [Microsoft Copilot Studio / Microsoft 365 Copilot]",CONFIRMED,Employees 36% more likely to self-solve IT issues and 42% more likely to self-answer HR questions,,https://www.microsoft.com/insidetrack/blog/accelerating-employee-services-at-microsoft-with-the-employee-self-service-agent/,2025-11
Microsoft,US,,,Sales / Marketing,"Microsoft 365 Copilot for Sales rolled out to Microsoft's own seller teams (piloted in SMC, then enterprise-wide) to draft emails, summarize CRM records and prep meetings within the seller workflow. [Microsoft 365 Copilot for Sales; Dynamics 365]",CONFIRMED,Revenue per seller up 9.4%; opportunities per seller up 5%; individual win rates up 20%,,https://www.microsoft.com/insidetrack/blog/closing-the-deal-with-microsoft-365-copilot-for-sales-at-microsoft/,2025-08
Microsoft,US,,,Security / Risk,"Internal governance and management of AI agents using Agent 365 and the Copilot Control System to register, secure and monitor Copilot and autonomous agents deployed across Microsoft. [Microsoft Agent 365 / Copilot Control System]",CONFIRMED,none,,https://www.microsoft.com/insidetrack/blog/shaping-ai-management-at-microsoft-with-agent-365-and-copilot-controls/,2026-03
McKesson Corporation,US,,,Core / Domain,"Ontada (McKesson oncology business) uses Azure OpenAI large language models on its ON.Genuity platform to extract structured insights from ~150 million unstructured oncology documents, targeting nearly 100 critical data elements across 39 cancer types for real-world evidence generation. [Microsoft Azure OpenAI Service, Azure AI Foundry, Azure Databricks, Azure Document Intelligence]",CONFIRMED,150M documents processed; 75% faster processing (3 weeks via Batch API); ~70% of previously unanalyzed data now accessible; time-to-market cut from months to one week,,https://www.microsoft.com/en/customers/story/19761-mckesson-azure-open-ai-service,2024-10
McKesson Corporation,US,,,Core / Domain,AI ambient scribe technology deployed to physician practices to automatically document patient visits and reduce clinician administrative/documentation burden.,CONFIRMED,"used by more than 1,900 providers",,https://wiresift.com/ai-adoption/mck,2026
McKesson Corporation,US,,,Back-office / Ops,"AI-driven advanced planning system that connects and orchestrates end-to-end planning across demand, supply, inventory and operations for real-time decision-making in McKesson's pharmaceutical distribution business.",CONFIRMED,none,,https://wiresift.com/ai-adoption/mck,2026
McKesson Corporation,US,,,Back-office / Ops,AI- and robotics-powered automated storage and retrieval system (Ocado OSRS: 3D grid with mobile/collaborative robots) deployed at McKesson Canada's Montreal distribution center to pick and pack customer orders with improved precision. [Ocado (Ocado Storage and Retrieval System)],CONFIRMED,none,,https://www.automatedwarehouseonline.com/ocado-provides-automated-fulfillment-mckesson-canada/,2023-11
McKesson Corporation,US,,,Core / Domain,"Glide Health, a revenue intelligence solution using predictive machine learning to improve revenue-cycle management and claims acceptance rates for specialty/oncology practices, flagging claim issues before submission.",CONFIRMED,none,,https://www.mckesson.com/specialty/technology-solutions-specialty-practices/glide-health/,missing
McKesson Corporation,US,,,Core / Domain,"CoverMyMeds (McKesson business) uses AI-driven automation for prior authorization workflows, auto-completing and submitting PA requests via FHIR-based APIs and AI, in partnership with Latent Health. [Latent Health (FHIR-based AI automation)]",CONFIRMED,10 hours faster submission times; observed 26% increase in prior authorization request approvals,,https://www.covermymeds.health/articles/healthcare-technology/latent-health-intelligent-automation-fhir,2025-11
McKesson Corporation,US,,,Back-office / Ops,"McKesson modernized supply chain operations using MongoDB Atlas plus Azure OpenAI and cloud-native architecture to drive automation and visibility across thousands of supply chain operations, including scaling electronic drug tracing (DSCSA serialization). [MongoDB Atlas, Microsoft Azure OpenAI]",CONFIRMED,scaled electronic drug tracing by 300x,,https://www.mongodb.com/solutions/customer-case-studies/mckesson,2024
McKesson Corporation,US,,,Core / Domain,"AI algorithms in the pharmaceutical supply chain that predict when products will go out of stock before shortages occur, and use extensive transaction data to maintain inventory levels and allocate products during supply shortages.",CONFIRMED,none,,https://hda.org/perspectives/2024/06/technological-innovations-reshaping-the-healthcare-supply-chain/,2024-06
Micron Technology,US,,,Core / Domain,"Automatic Defect Classification (ADC): deep-learning computer vision that inspects wafer images across the fab, detecting microscopic flaws (holes, scratches, bubbles, film imperfections) and auto-classifying defects into clusters so engineers no longer classify manually. Processes ~2.3M+ wafer images weekly against a reference image database. [Internally developed (neural networks / deep learning)]",CONFIRMED,50% reduction in time to market; 22% reduction in product scrap; 50% faster quality issue resolution; 18% labor productivity improvement (2016-2020),,https://www.micron.com/about/blog/applications/ai/smart-sight-how-micron-uses-ai-to-enhance-yield-quality,2023-08
Micron Technology,US,,,Back-office / Ops,"Acoustic listening AI: microphones near robotic actuators and pumps record machinery sound, establish baseline frequency patterns, and use ML anomaly detection to flag equipment wear and imminent breakdowns before failure (predictive maintenance). [Internally developed (Apache Hadoop + GPU compute)]",CONFIRMED,25% faster yield maturity; 10% increased manufacturing output; 35% fewer quality events,,https://www.micron.com/about/blog/company/partners/micron-uses-data-and-artificial-intelligence-to-see-hear-feel,2018-11
Micron Technology,US,,,Core / Domain,"Thermal imaging AI: infrared cameras generate heat maps overlaid on virtual plant digital twins to detect temperature deviations in components (e.g., transformers), giving early warning of cooling/overheating issues before shutdowns or safety hazards. [Internally developed]",CONFIRMED,none,,https://www.micron.com/about/blog/company/partners/micron-uses-data-and-artificial-intelligence-to-see-hear-feel,2018-11
Micron Technology,US,,,Core / Domain,AI video analytics in assembly and testing: computer vision captures critical moments of the process and uses AI to start/stop video streams to manage data volume while surfacing quality-relevant events. [Internally developed],CONFIRMED,Enterprise smart-manufacturing program overall: ~1M work hours/yr productivity gains; 4% improvement in tool availability; 50% product scrap reduction,,https://www.micron.com/about/blog/applications/ai/smart-manufacturing-at-micron-ai-at-enterprise-scale,2025-12
Micron Technology,US,,,Back-office / Ops,"Eightfold AI talent intelligence platform used for recruiting/hiring: Micron's Workday application flow explicitly uses Eightfold AI recruiting software to assist candidate screening/matching, and Micron adopted the platform for workforce transformation and internal mobility. [Eightfold AI]",CONFIRMED,none,,https://micron.wd1.myworkdayjobs.com/en-US/External/job/Finance-Process-Intelligence-Manager_JR102439/apply/autofillWithResume,2020-09
Micron Technology,US,,,Back-office / Ops,"Microsoft 365 Copilot enterprise rollout, with Viva Engage communities used to drive employee adoption and best-practice sharing (generative AI assistant for office/knowledge work). [Microsoft (Microsoft 365 Copilot, Azure OpenAI, Viva Engage)]",CONFIRMED,none,,https://techcommunity.microsoft.com/blog/viva_engage_blog/customer-spotlight-copilot-adoption-in-viva-engage-with-micron/4475230,2025-12
Micron Technology,US,,,Core / Domain,"Simulation-ready (SimReady) fab digital twins built with MetAI's MetGen platform on NVIDIA Omniverse/OpenUSD, converting CAD and facility data into parametric cleanroom/fab environments as a foundation for AI-driven automation and robotics (Isaac Sim). [MetAI + NVIDIA (Omniverse, OpenUSD, Isaac Sim)]",CLAIMED,none,,https://www.prnewswire.com/news-releases/micron-and-metai-advance-fab-twin-development-on-nvidia-omniverse-to-enable-physical-ai-302790229.html,2026-06
Micron Technology,US,,,Software / Code,"Internal generative AI 'smart searches': ChatGPT-style summarization applied to internal information retrieval, plus generative AI to deliver prioritized, prescriptive information/actions to manufacturing and business teams. Described as scaling across the company from early stages.",CLAIMED,none,,https://www.micron.com/about/blog/applications/ai/generative-ai-wave-of-innovation,2023-08
Netflix,US,,,Core / Domain,"First generative-AI final footage in a Netflix original: a collapsing-building VFX sequence in the series 'The Eternaut' was produced with AI-powered VFX tools by Netflix's Eyeline Studios, and Netflix has begun using Runway AI's Gen-4 video-generation tools in production to accelerate VFX. [Netflix Eyeline Studios; Runway AI (Gen-4)]",CONFIRMED,VFX sequence completed 10x faster than traditional VFX workflows,,https://www.thewrap.com/netflix-generative-ai-use-content-production-guidelines/,2025-04
Netflix,US,,,Core / Domain,"Conversational, generative-AI powered search that lets members find titles using natural-language, mood and theme descriptions rather than title/genre lookups; rolled out in beta on the Netflix app. [OpenAI (ChatGPT)]",CONFIRMED,none,,https://techcrunch.com/2025/05/07/netflix-debuts-its-generative-ai-powered-search-tool/,2025-05
Netflix,US,,,Core / Domain,A unified transformer-based foundation model for personalized recommendations that consolidates Netflix's many specialized recommender models to power homepage title ranking and personalization. [In-house (Netflix)],CONFIRMED,none,,https://netflixtechblog.com/foundation-model-for-personalized-recommendation-1a0bd8e02d39,2025-03
Netflix,US,,,Security / Risk,"Machine-learning fraud and abuse detection framework that models user streaming behavior with heuristic-aware ML models to detect account sharing abuse, credential/account fraud and other suspicious activity in the streaming service. [In-house (Netflix)]",CONFIRMED,none,,https://netflixtechblog.com/machine-learning-for-fraud-detection-in-streaming-services-b0b4ef3be3f6,2022-09
Netflix,US,,,Core / Domain,"VMAF (Video Multi-Method Assessment Fusion), a machine-learning perceptual video-quality metric that combines human vision modeling with ML, used across Netflix's encoding pipeline to optimize per-title/per-scene bitrate and video quality at scale. [In-house (Netflix), open-sourced]",CONFIRMED,none,,https://netflixtechblog.com/vmaf-the-journey-continues-44b51ee9ed12,2018-10
Netflix,US,,,Sales / Marketing,"Generative-AI advertising: the Netflix Ads Suite includes a modular ad-format framework that uses generative AI to blend advertisers' creative into the worlds of Netflix shows, including interactive midroll and pause formats and custom ads based on Netflix IP. [In-house (Netflix Ads Suite)]",CLAIMED,none,,https://about.netflix.com/en/news/netflix-upfront-2025-the-center-of-attention,2025-05
Netflix,US,,,Back-office / Ops,"AI-assisted localization: Netflix uses AI to help translate, subtitle, dub and overdub content for international titles, accelerating its localization pipeline across many major languages; confirmed in its Q4 2025 shareholder letter. [In-house / third-party AI localization tools]",CONFIRMED,none,,https://www.localizationinstitute.com/case-study-netflixs-ai-powered-multilingual-content-localization/,2026-01
Netflix,US,,,Software / Code,"Metaflow, the ML/AI development framework created and open-sourced by Netflix, powers hundreds of production ML and AI systems and projects across Netflix engineering teams (recommendations, content, etc.). [In-house (Netflix), open-sourced]",CONFIRMED,Powers hundreds of ML/AI projects across Netflix,,https://netflixtechblog.com/supercharging-the-ml-and-ai-development-experience-at-netflix-b2d5b95c63eb,2025-11
Netflix,US,,,Sales / Marketing,"Machine learning to create promotional media - generating and assembling trailers, previews and promotional artwork/imagery from source content to speed creative production and personalization. [In-house (Netflix)]",CONFIRMED,none,,https://netflixtechblog.com/new-series-creating-media-with-machine-learning-5067ac110bcd,2022-09
Netflix,US,,,Core / Domain,"INKubator, a new 'gen-AI native' internal animation studio Netflix established to produce short-form animated content using generative AI, with hiring across multiple gen-AI roles. [In-house (Netflix INKubator)]",CLAIMED,none,,https://www.vp-land.com/p/netflix-builds-a-genai-animation-studio,2026-03
Oracle Corporation,US,,,Core / Domain,"Oracle Health Clinical AI Agent: a multimodal voice/generative-AI assistant that captures patient conversations, drafts clinical notes, generates coding suggestions, and (as of 2026) creates orders inside the EHR. Built on the Oracle Digital Assistant platform. [Oracle Digital Assistant / Oracle generative AI]",CONFIRMED,"Saved doctors more than 200,000 hours of documentation time; ~30% reduction in daily documentation time per physician",,https://www.oracle.com/news/announcement/oracle-health-adds-order-creation-capabilities-to-clinical-ai-agent-2026-02-02/,2026-02
Oracle Corporation,US,,,Core / Domain,"Fusion Agentic Applications and AI Agent Studio: embedded, configurable AI agents across Oracle Fusion Cloud ERP/HCM/SCM/CX that reason and take action on business workflows, with a partner agent marketplace and support for multiple LLMs. [Oracle AI Agent Studio (multi-LLM)]",CONFIRMED,none,,https://www.oracle.com/news/announcement/oracle-introduces-fusion-agentic-applications-2026-03-24/,2026-03
Oracle Corporation,US,,,Back-office / Ops,"Payables Agent / Document IO in Oracle Fusion Cloud ERP: GenAI-powered invoice ingestion agent that extracts, labels, and maps invoice fields from image/text across supplier formats for touchless accounts-payable / procure-to-pay processing (superseding legacy IDR). [Oracle Fusion AI (Document IO)]",CONFIRMED,none,,https://blogs.oracle.com/fusioninsider/this-agent-takes-the-hassle-out-of-electronic-invoicing,2026-01
Oracle Corporation,US,,,Software / Code,"Oracle Code Assist: AI code companion running on OCI, fine-tuned/optimized for Java, SuiteScript, PL/SQL and Oracle Cloud; provides code generation, real-time bug flags and suggested fixes to boost developer velocity. [Oracle Code Assist (OCI)]",CONFIRMED,none,,https://www.oracle.com/application-development/code-assist/,2024-05
Oracle Corporation,US,,,Customer Support,Oracle Digital Assistant: conversational AI platform (text/chat/voice) that unifies purpose-built chatbots for enterprise application interactions and customer/employee self-service across Oracle apps. [Oracle Digital Assistant],CONFIRMED,none,,https://www.oracle.com/chatbots/,missing
Oracle Corporation,US,,,Core / Domain,"OCI Generative AI service: managed platform serving pretrained foundation models (Cohere Command, Meta Llama 3/4, and hosted xAI Grok) for enterprise generative AI, with tool/function calling and fine-tuning. [Cohere, Meta Llama, xAI Grok on OCI]",CONFIRMED,none,,https://docs.oracle.com/en-us/iaas/Content/generative-ai/pretrained-models.htm,2024-03
Oracle Corporation,US,,,Core / Domain,xAI Grok models on OCI Generative AI: xAI selected Oracle to host and serve Grok 3 / Grok 3 Mini models via OCI in a dedicated xAI tenancy for enterprise use cases. [xAI Grok],CONFIRMED,none,,https://www.oracle.com/news/announcement/xais-grok-models-are-now-on-oracle-cloud-infrastructure-2025-06-17/,2025-06
Oracle Corporation,US,,,Software / Code,"Autonomous Database Select AI: natural-language-to-SQL feature that lets users query the Oracle Autonomous Database in plain language, with LLM integration and retrieval-augmented generation over enterprise data. [Oracle Autonomous Database + LLMs (OCI GenAI, OpenAI, Cohere)]",CONFIRMED,none,,https://www.oracle.com/autonomous-database/select-ai/,2023-09
Oracle Corporation,US,,,Core / Domain,"Oracle AI Vector Search in Oracle Database 23ai: generate, store, index and query vector embeddings alongside business data for semantic similarity search and grounded RAG generation over enterprise data. [Oracle Database 23ai]",CONFIRMED,none,,https://blogs.oracle.com/database/oracle-announces-general-availability-of-ai-vector-search-in-oracle-database-23ai,2024-05
Oracle Corporation,US,,,Back-office / Ops,"Generative AI in Oracle Fusion Cloud HCM Recruiting: AI Assist generates candidate work summaries from resumes, matches candidates to job openings, and powers a conversational HCM career coach on recruiting career sites. [Oracle Fusion HCM generative AI]",CONFIRMED,none,,https://docs.oracle.com/en/cloud/saas/readiness/hcm/24a/recr-24a/24A-recruiting-wn-f31957.htm,2024
Oracle Corporation,US,,,Sales / Marketing,"Oracle AI Agents for Customer Experience (CX): agentic and generative AI embedded across Fusion Cloud Marketing, Sales and Service to draft content, generate assisted answers, guide sellers and surface revenue opportunities. [Oracle Fusion CX AI]",CONFIRMED,none,,https://www.prnewswire.com/news-releases/oracle-ai-agents-help-marketing-sales-and-service-leaders-unlock-new-revenue-opportunities-302574560.html,2025-10
Oracle Corporation,US,,,Back-office / Ops,"NetSuite AI: generative-AI features embedded across the ERP suite including SuiteAnalytics Assistant (natural-language reporting), Text Enhance (email/description generation), Narrative Insights (auto record/report summaries) and anomaly detection. [Oracle NetSuite generative AI]",CONFIRMED,none,,https://www.netsuite.com/portal/products/artificial-intelligence-ai.shtml,2024-09
Palantir Technologies,US,,,Core / Domain,"AIG rebuilt its Excess & Surplus (E&S) commercial underwriting on Palantir Foundry/AIP with generative-AI 'logic agents' (using Anthropic Claude for data extraction), enabling underwriters to review 100% of incoming private/non-profit financial-lines submissions without adding staff and cutting parts of the underwriting cycle from about one month to one day. [Palantir AIP / Foundry + Anthropic Claude]",CONFIRMED,"Reviews 100% of private/non-profit financial-lines submissions without adding underwriters; parts of underwriting cut from ~1 month to 1 day; targeting 500,000+ E&S submissions and $4B new premium by 2030",,https://www.carriermanagement.com/features/2025/04/28/274588.htm,2025-04
Palantir Technologies,US,,,Core / Domain,"Maven Smart System: AI/ML-powered battlespace-awareness platform integrated with Palantir AIP that analyzes drone footage, satellite imagery and intelligence to detect threats, track targets and support joint fires and targeting for the U.S. military; expanded across military services and slated to become an official program of record. [Palantir AIP / Maven Smart System]",CONFIRMED,none,,https://investors.palantir.com/news-details/2024/Palantir-Expands-Maven-Smart-System-AIML-Capabilities-to-Military-Services/,2024-09
Palantir Technologies,US,,,Security / Risk,"ImmigrationOS: AI-enabled platform built for U.S. Immigration and Customs Enforcement (ICE) to track immigrants' records and movements and prioritize enforcement, under a $30M contract; also used to triage and sort incoming tips (documented in the 2025 DHS AI Use Case Inventory). [Palantir (ImmigrationOS)]",CONFIRMED,$30M contract value,,https://www.wired.com/story/ice-is-using-palantirs-ai-tools-to-sort-through-tips/,2025
Palantir Technologies,US,,,Core / Domain,"NHS Federated Data Platform: Palantir Foundry/AIP-based platform connecting disparate NHS hospital-trust data, with AI tools being deployed for theatre/operating-room scheduling, patient triage and discharge planning across NHS England. [Palantir Foundry / AIP]",CONFIRMED,£330m contract,,https://www.digitalhealth.net/2026/04/fdp-to-ramp-up-ai-use-with-scheduling-triage-and-discharge-tools/,2023-11
Palantir Technologies,US,,,Core / Domain,"Cleveland Clinic Virtual Command Center: Palantir Foundry-based system using machine learning and AI to forecast patient admissions/discharges/transfers, predict patient supply and demand, and drive proactive, capacity-informed nurse staffing and scheduling across hospitals. [Palantir Foundry]",CONFIRMED,none,,https://www.prnewswire.com/news-releases/cleveland-clinic-and-palantir-technologies-partner-to-improve-hospital-performance-through-virtual-command-center-301725481.html,2023-01
Palantir Technologies,US,,,Core / Domain,"Tampa General Hospital selected Palantir AIP as the core analytics/AI platform to power connected care-coordination workflows (patient flow, staffing, discharge and transfer management) across the health system. [Palantir AIP]",CONFIRMED,none,,https://www.palantir.com/offerings/palantir-for-hospitals/,2024-06
Palantir Technologies,US,,,Core / Domain,"Warp Speed manufacturing OS: AI-native, Ontology-based manufacturing operating system deployed by industrial customers (e.g., Ursa Major for rocket propulsion production, L3Harris for defense factory production) to unify PLM/ERP/MES/CRM data and automate production planning and MRP. [Palantir Warp Speed / AIP]",CONFIRMED,"Ursa Major projects 10,000-15,000 engineering hours saved annually",,https://ursamajor.com/media/blog/how-ursa-major-and-palantir-are-solving-manufacturing-challenges-at-hypersonic-speeds/,2025-03
Palantir Technologies,US,,,Core / Domain,"Anthropic Claude models made available inside Palantir AIP on AWS (via Bedrock) in accredited/classified environments for U.S. government intelligence and defense operations, enabling secure LLM-powered data analysis and decision-making. [Palantir AIP + Anthropic Claude + AWS Bedrock]",CONFIRMED,none,,https://investors.palantir.com/news-details/2024/Anthropic-and-Palantir-Partner-to-Bring-Claude-AI-Models-to-AWS-for-U.S.-Government-Intelligence-and-Defense-Operations/,2024-11
Palantir Technologies,US,,,Security / Risk,"U.S. Small Business Administration (SBA) expanded use of Palantir software to accelerate its pandemic-fraud crackdown, strengthening SBA's AI-driven fraud analysis and enforcement on COVID-relief programs. [Palantir Foundry]",CONFIRMED,none,,https://www.sba.gov/article/2026/07/14/sba-expands-use-palantir-software-accelerate-pandemic-fraud-crackdown,2026-07
Palantir Technologies,US,,,Back-office / Ops,"Option Care Health selected Palantir AIP to automate nurse scheduling, patient onboarding, purchasing optimization and supply-chain management across its home/alternate-site infusion operations. [Palantir AIP]",CLAIMED,none,,https://investors.optioncarehealth.com/news-releases/news-release-details/option-care-health-selects-palantirs-artificial-intelligence,2024-01
Palo Alto Networks,US,,,Software / Code,"Internal generative-AI coding assistant for ~2,000+ developers to generate, optimize and troubleshoot code across languages and APIs; built in 3 months from concept to rollout [Anthropic Claude 3.5 Sonnet & Claude 3 Haiku on AWS Bedrock + Sourcegraph Cody]",CONFIRMED,"25% average increase in developer speed (up to 40% for some teams); 2,000 developers onboarded in 3 months",,https://aws.amazon.com/partners/success/palo-alto-networks-anthropic-sourcegraph/,2024
Palo Alto Networks,US,,,Software / Code,Used Anthropic Claude models on Google Cloud Vertex AI to accelerate software development and security engineering (feature development speed) [Anthropic Claude on Google Cloud Vertex AI],CONFIRMED,none,,https://cloud.google.com/customers/palo-alto-networks,2025
Palo Alto Networks,US,,,Core / Domain,"Precision AI - proprietary AI system embedded across network security (Advanced Threat Prevention, Advanced URL Filtering, Advanced WildFire, Advanced DNS Security) to detect, prevent and resolve threats inline in real time [Palo Alto Networks Precision AI (proprietary)]",CONFIRMED,none,,https://www.prnewswire.com/news-releases/palo-alto-networks-launches-new-security-solutions-infused-with-precision-ai-to-defend-against-advanced-threats-and-safeguard-ai-adoption-302138005.html,2024-05
Palo Alto Networks,US,,,Security / Risk,"Cortex XSIAM - AI-driven, automation-first security operations platform that centralizes data, improves threat detection and accelerates incident response for the modern SOC (autonomous SOC) [Palo Alto Networks Cortex XSIAM (proprietary)]",CONFIRMED,none,,https://www.paloaltonetworks.com/customers/oil-and-gas-company-deploys-ai-driven-soc-with-cortex-xsiam,2022
Palo Alto Networks,US,,,Core / Domain,"Strata Copilot - AI assistant for network security giving real-time actionable insights on network health/security, accessed via Strata Cloud Manager; powered by Precision AI [Palo Alto Networks Precision AI (proprietary)]",CONFIRMED,none,,https://www.prnewswire.com/news-releases/palo-alto-networks-delivers-more-autonomous-cybersecurity-through-copilots-for-strata-prisma-and-cortex-platforms-302137998.html,2024-05
Palo Alto Networks,US,,,Core / Domain,Advanced WildFire - cloud-based malware analysis using inline machine learning and patented ML detection engines to identify and block unknown/zero-day and evasive file-based threats [Palo Alto Networks (proprietary inline ML)],CONFIRMED,none,,https://www.paloaltonetworks.com/network-security/advanced-wildfire,missing
Palo Alto Networks,US,,,Core / Domain,"Advanced URL Filtering - deep learning models that classify websites and stop unknown/evasive web-based attacks (phishing, C2) inline in real time [Palo Alto Networks (proprietary deep learning)]",CONFIRMED,none,,https://www.paloaltonetworks.com/network-security/advanced-url-filtering,missing
Palo Alto Networks,US,,,Core / Domain,"Prisma AIRS - AI security platform to protect the AI ecosystem (apps, agents, models, data) against prompt injection, data leaks and unsafe outputs; AIRS 3.0 secures agentic AI [Palo Alto Networks Prisma AIRS (proprietary)]",CONFIRMED,none,,https://investors.paloaltonetworks.com/news-releases/news-release-details/palo-alto-networks-introduces-prisma-airs-foundation-which-ai,2025-04
Palo Alto Networks,US,,,Security / Risk,"Cortex AgentiX - platform to build, deploy and govern AI agents that autonomously investigate incidents, contain threats and execute SOC workflows (agentic security automation) [Palo Alto Networks Cortex AgentiX (proprietary)]",CONFIRMED,none,,https://www.prnewswire.com/news-releases/palo-alto-networks-unveils-cortex-agentix-to-build-deploy-and-govern-the-agentic-workforce-of-the-future-302595958.html,2025-10
Palo Alto Networks,US,,,Security / Risk,"Unit 42 Frontier AI Defense - integrates Anthropic Claude (Opus 4.7) for AI-driven exposure analysis, scalable application/code review and agentic threat detection and remediation with human oversight [Anthropic Claude Opus 4.7]",CONFIRMED,none,,https://www.paloaltonetworks.com/blog/2026/04/ai-driven-defense-anthropics-claude-opus/,2026-04
