row_id,vendor,vendor_type,source_phrase,method
9543,Microsoft,platform,Sales CRM with Microsoft 365 Copilot fo,regex
9544,(in-house),inhouse,ier des Menus: in-house AI menu-planning to,regex
9549,(in-house),inhouse,In-house AI meal-demand fore,regex
9550,(in-house),inhouse,020. [Subsea7 (in-house)],regex
9551,(in-house),inhouse,deo. [Subsea7 (in-house)],regex
9552,(in-house),inhouse,ion. [Subsea7 (in-house)],regex
9553,Microsoft,platform,forecasts (on Microsoft Azure) to pred,regex
9553,Microsoft Azure,cloud,(on Microsoft Azure) to predict ve,regex
9555,(in-house),inhouse,digital twins in-house for asset-integrity,regex
9561,Microsoft,platform,consumption. [Microsoft Power Platform,regex
9562,Microsoft,platform,-day process. [Microsoft Power Platform,regex
9563,Microsoft,platform,integration. [Microsoft Power Platform,regex
9571,SAP,platform,Enterprise SAP digital transf,regex
9572,(in-house),inhouse,ions). [Entain proprietary (ARC)],regex
9576,(in-house),inhouse,reative assets in-house (notably in Austral,regex
9578,Snowflake,platform,Snowflake Cortex AI GenA,regex
9580,(in-house),inhouse,vices [Babcock in-house (Mission Systems)],regex
9581,(in-house),inhouse,icles [Babcock in-house],regex
9582,Palantir,platform,Palantir Warp Speed man,regex
9583,Palantir,platform,nterprise-wide Palantir Foundry data p,regex
9585,(in-house),inhouse,eport [Babcock in-house],regex
9590,(in-house),inhouse,Digital Labs (in-house)],regex
9595,(in-house),inhouse,Digital Labs (in-house)],regex
9596,(in-house),inhouse,Digital Labs (in-house)],regex
9605,Microsoft,platform,ss divisions. [Microsoft Azure (Data La,regex
9605,Microsoft Azure,cloud,Azure Data Lake as a,regex
9610,(in-house),inhouse,and customized in-house (executives noted ',regex
9615,(in-house),inhouse,"e (RUSAL ETC), proprietary]",regex
9616,(in-house),inhouse,"eering Center, proprietary neural networks]",regex
9617,(in-house),inhouse,"2027. [RUSAL, proprietary]",regex
9618,(in-house),inhouse,"award. [RUSAL, proprietary (10+ ML models)]",regex
9619,(in-house),inhouse,"lters. [RUSAL, proprietary neural network]",regex
9620,(in-house),inhouse,"inery. [RUSAL, proprietary (machine hearing)]",regex
9621,(in-house),inhouse,"r (RUSAL ITC), proprietary]",regex
9622,(in-house),inhouse,Proprietary software automating,regex
9623,(in-house),inhouse,on ML engine. [In-house (Eitan Amichai acqu,regex
9624,(in-house),inhouse,Rhythm AI: in-house AI algorithm that a,regex
9625,Google,model,lout of Google Gemini AI to all coll,regex
9626,OpenAI,model,'Rat-GPT': in-house AI,regex
9626,(in-house),inhouse,'Rat-GPT': in-house AI portal hosting a,regex
9627,(in-house),inhouse,e best leads. [In-house agentic AI (Group A,regex
9628,(in-house),inhouse,requirements. [In-house generative AI (Grou,regex
9630,Google Cloud,cloud,"IC&A, built on Google Cloud Contact Center",regex
9631,(in-house),inhouse,ucts. [Equifax proprietary (EFX.AI); originall,regex
9632,(in-house),inhouse,ders. [Equifax proprietary (EFX.AI)],regex
9634,Google,model,Gemini for Google Wor,regex
9635,Google,model,Google Cloud Vertex AI deployed acros,regex
9635,Google Cloud,cloud,Google Cloud Vertex AI depl,regex
9635,(in-house),inhouse,ems) alongside proprietary explainable AI for,regex
9636,(in-house),inhouse,2023. [Equifax proprietary (EFX.AI)],regex
9637,Google Cloud,cloud,ax (EFX.AI) on Google Cloud],regex
9639,Google,model,d / Vertex AI (Gemini Enterprise Age,regex
9639,Google Cloud,cloud,ax (EFX.AI) on Google Cloud / Vertex AI (G,regex
9651,(in-house),inhouse,ash producer. [Self-developed (Qinghai Salt Lake,regex
9652,(in-house),inhouse,ry 1-2 hours. [Self-developed (Qinghai Salt Lake,regex
9653,(in-house),inhouse,-tonne line). [Self-developed (Qinghai Salt Lake,regex
9657,(in-house),inhouse,Industry Co. (in-house)],regex
9662,Deloitte,integrator,ABB India and Deloitte India to accel,regex
9663,OpenAI,model,icrosoft Azure OpenAI (GPT) that tur,regex
9663,Microsoft,platform,stant built on Microsoft Azure OpenAI (,regex
9663,Microsoft Azure,cloud,t on Microsoft Azure OpenAI (GPT) t,regex
9664,NVIDIA,platform,ics integrates NVIDIA Omniverse libr,regex
9668,Microsoft,platform,"PM Predict, on Microsoft Azure)]",regex
9668,Microsoft Azure,cloud,ble on-prem or Azure [ABB (Genix AP,regex
9675,Snowflake,platform,"ic (TECO) used Snowflake Cortex AI, inc",regex
9679,(in-house),inhouse,tems. [Vonovia in-house diagnostics/monitor,regex
9680,(in-house),inhouse,rk). [Vonovia (in-house platform)],regex
9681,Microsoft Azure,cloud,nfrastructure (Azure-based approach,regex
9695,(in-house),inhouse,s). [Developed in-house by UPM],regex
9706,Amazon AWS,cloud,"images [Amazon SageMaker (primary), Dat",regex
9707,Anthropic,model,"ing questions [Anthropic Claude, Amazon",regex
9707,Amazon AWS,cloud,"(guardrails), AWS, Concentrix Ca",regex
9713,(in-house),inhouse,Proprietary dynamic tolling alg,regex
9714,Amazon AWS,cloud,"mazon Connect, AWS, Concentrix]",regex
9717,Microsoft,platform,ing UiPath and Microsoft Power Automate,regex
9718,Microsoft,platform,Adoption of Microsoft Copilot and ot,regex
9719,OpenAI,model,"eld services. [OpenAI (ChatGPT, cust",regex
9724,Microsoft,platform,. [ServiceNow; Microsoft Power BI; Ivan,regex
9724,ServiceNow,platform,TSM platforms (ServiceNow) and Power BI,regex
9728,(in-house),inhouse,"Fully in-house, AI-driven surface-",regex
9730,(in-house),inhouse,ar the plant. [In-house / academic (neural,regex
9731,(in-house),inhouse,the company. [In-house (Aperam)],regex
9732,(in-house),inhouse,ction system. [In-house (Aperam)],regex
9738,(in-house),inhouse,g Matterport's proprietary AI to analyze prope,regex
9740,Microsoft,platform,t. [Proventeq (Microsoft SharePoint Onl,regex
9740,IBM,platform,e content from IBM FileNet P8 to,regex
9742,(in-house),inhouse,at JSP Angul. [In-house AI/ML + computer vi,regex
9743,(in-house),inhouse,al movements. [In-house AI/ML],regex
9744,Google,model,enerative AI / Gemini)],regex
9745,(in-house),inhouse,monitoring). [In-house video analytics / c,regex
9746,(in-house),inhouse,(zero-harm). [In-house AI/ML + video analy,regex
9748,(in-house),inhouse,improvement. [In-house AI/ML predictive mo,regex
9749,(in-house),inhouse,ial movement. [In-house automation],regex
9751,(in-house),inhouse,glass piece. [In-house (deep-learning visi,regex
9752,(in-house),inhouse,production). [In-house],regex
9753,(in-house),inhouse,consumption. [In-house],regex
9754,(in-house),inhouse,00 tons/day). [In-house],regex
9755,(in-house),inhouse,al blueprint. [In-house / robotics],regex
9757,(in-house),inhouse,preferences. [In-house],regex
9758,Oracle,platform,unified cloud (Oracle Fusion/SaaS) t,regex
9760,SAP,platform,rocurement via SAP Business Netwo,regex
9761,Microsoft,platform,"rs deployed on Microsoft Azure, replaci",regex
9761,Microsoft Azure,cloud,"d on Microsoft Azure, replacing a d",regex
9761,SAP,platform,ransformation: SAP S/4HANA and SA,regex
9761,Accenture,integrator,plemented with Accenture (myConcerto fo,regex
9765,SAP,platform,stack built on SAP Analytics Clou,regex
9767,(in-house),inhouse,laced a legacy homegrown platform with a mod,regex
9776,Microsoft,platform,[undisclosed; Microsoft Copilot in lim,regex
9777,Microsoft,platform,Microsoft Copilot pilote,regex
9779,(in-house),inhouse,atform with an in-house 'AI Creator' visual,regex
9785,(in-house),inhouse,Full-stack self-developed robot vision system,regex
9790,(in-house),inhouse,[PGE Systemy (in-house)],regex
9793,OpenAI,model,"ilot and Azure OpenAI, targeting cus",regex
9793,Microsoft,platform,of intent with Microsoft to run AI pilo,regex
9793,Microsoft Azure,cloud,"65 Copilot and Azure OpenAI, target",regex
9799,(in-house),inhouse,oyed to Wisconsin households: machine-learn,regex
9803,NVIDIA,platform,(launched with NVIDIA and 40+ compan,regex
9805,Microsoft,platform,ools including Microsoft Copilot for th,regex
9809,SAP,platform,SAP-integrated AI,regex
9816,Microsoft,platform,rtnership with Microsoft and SAP to enh,regex
9816,SAP,platform,Microsoft and SAP to enhance dig,regex
9817,(in-house),inhouse,sorting [TOMRA in-house deep learning (GAIN,regex
9818,(in-house),inhouse,Europe [TOMRA in-house deep learning (GAIN,regex
9820,(in-house),inhouse,[TOMRA Mining in-house deep learning (CONT,regex
9821,(in-house),inhouse,[TOMRA Mining in-house deep learning (OBTA,regex
9822,(in-house),inhouse,al [TOMRA Food in-house deep learning (LUCA,regex
9823,(in-house),inhouse,ls [TOMRA Food in-house deep learning (LUCA,regex
9824,Google,model,analyzed with Vertex AI (plus BigQuery,regex
9824,Google Cloud,cloud,"crease uptime [Google Cloud (Vertex AI, Bi",regex
9825,Microsoft,platform,bedded IFS.ai: Copilot for Knowledge,regex
9828,Anthropic,model,"rmware tasks. [Anthropic (Claude Code),",regex
9828,Microsoft,platform,"Cursor, GitHub Copilot) to write code",regex
9829,OpenAI,model,"rsor, Copilot, OpenAI Codex, Windsur",regex
9829,Anthropic,model,"emfault / MCP (Claude, Cursor, Copil",regex
9829,Microsoft,platform,"laude, Cursor, Copilot, OpenAI Codex,",regex
9835,Amazon AWS,cloud,parallelism. [AWS (SageMaker Hyp,regex
9835,NVIDIA,platform,"s (16 nodes, 8 NVIDIA H200 GPUs each",regex
9836,Amazon AWS,cloud,"rm migrated to AWS by EPAM, deliv",regex
9837,(in-house),inhouse,format. [TGS (in-house CNN/deep learning)],regex
9839,(in-house),inhouse,latform. [TGS (in-house ML)],regex
9840,(in-house),inhouse,etation. [TGS (in-house ViT-MAE)],regex
9841,Amazon AWS,cloud,ramework (with AWS GenAI Innovati,regex
9843,(in-house),inhouse,raining. [TGS (in-house deep learning)],regex
9844,OpenAI,model,icrosoft Azure OpenAI (ChatGPT). [Mi,regex
9844,Microsoft,platform,Singularity on Microsoft Azure OpenAI (,regex
9844,Microsoft Azure,cloud,y on Microsoft Azure OpenAI (ChatGP,regex
9848,(in-house),inhouse,In-house AI-based 'Tray Visi,regex
9849,(in-house),inhouse,part of CTT's in-house-developed out-of-ho,regex
9850,Microsoft,platform,l workloads to Microsoft Azure to estab,regex
9850,Microsoft Azure,cloud,s to Microsoft Azure to establish a,regex
9869,(in-house),inhouse,ilings. [Hiab (in-house)],regex
9870,(in-house),inhouse,ocking. [Hiab (in-house)],regex
9872,(in-house),inhouse,damage. [Hiab (in-house)],regex
9873,(in-house),inhouse,ervice. [Hiab (in-house)],regex
9877,(in-house),inhouse,ipment. [Hiab (in-house)],regex
9878,(in-house),inhouse,s of digitized proprietary geological data) to,regex
9879,(in-house),inhouse,analysis time [In-house (Digital Lab / Inno,regex
9880,(in-house),inhouse,he total mass [In-house],regex
9881,(in-house),inhouse,ce for safety [In-house],regex
9882,(in-house),inhouse,ng processing [In-house],regex
9883,OpenAI,model,"nt (originally GPT-based, migrate",regex
9884,(in-house),inhouse,d public data [In-house],regex
9885,(in-house),inhouse,normalization [In-house],regex
9886,(in-house),inhouse,(>1 km depth) [In-house],regex
9889,(in-house),inhouse,dministration [In-house],regex
9890,(in-house),inhouse,t malls; built in-house by Multiplan's MIND,regex
9891,(in-house),inhouse,d internally. [In-house (Multiplan MIND tea,regex
9892,(in-house),inhouse,nnel engine). [In-house (Multiplan)],regex
9893,(in-house),inhouse,PD-compliant. [In-house (Multiplan IT + Min,regex
9894,(in-house),inhouse,other malls. [In-house Multi app integrati,regex
9895,(in-house),inhouse,Multi brand. [In-house (Multiplan)],regex
9897,(in-house),inhouse,elationship). [In-house (Multiplan)],regex
9898,OpenAI,model,icrosoft Azure OpenAI (ChatGPT) with,regex
9898,Microsoft,platform,ents. Built on Microsoft Azure OpenAI (,regex
9898,Microsoft Azure,cloud,t on Microsoft Azure OpenAI (ChatGP,regex
9899,OpenAI,model,sing NLP/LLMs (ChatGPT-powered). [Cha,regex
9900,Microsoft,platform,tHub Copilot / Microsoft Azure],regex
9900,Microsoft Azure,cloud,"de, part of an Azure DevOps / Azure",regex
9903,Alibaba Cloud,cloud,MoU with Alibaba Cloud to deploy the,regex
9915,OpenAI,model,"re AI Foundry, GPT-4o, Copilot Stud",regex
9915,Microsoft,platform,"s to minutes. [Microsoft Azure, Azure A",regex
9915,Microsoft Azure,cloud,"es. [Microsoft Azure, Azure AI Foun",regex
9915,Palantir,platform,"zure, Azure AI Foundry, GPT-4o, Copil",regex
9916,OpenAI,model,"crosoft Azure, GPT-4o, Copilot Stud",regex
9916,Microsoft,platform,"l operations. [Microsoft Azure, GPT-4o,",regex
9916,Microsoft Azure,cloud,"ns. [Microsoft Azure, GPT-4o, Copil",regex
9923,OpenAI,model,"blicis, IPG). [OpenAI (custom ChatGP",regex
9924,Amazon AWS,cloud,"vity, built on AWS. [AWS (Amazon",regex
9924,(in-house),inhouse,VOX — Pfizer's proprietary enterprise generati,regex
9925,Anthropic,model,generative AI (Anthropic Claude 2.1 via,regex
9925,Amazon AWS,cloud,o production. [AWS (Amazon Kendra,regex
9926,Amazon AWS,cloud,cine batches. [AWS (Amazon SageMa,regex
9929,IBM,platform,developed with IBM (following the,regex
9931,Meta,model,built on Meta Llama and NVIDIA NeM,regex
9931,NVIDIA,platform,Meta Llama and NVIDIA NeMo (trained,regex
9931,(in-house),inhouse,"oxBrain, Fii's in-house Traditional Chinese",regex
9932,NVIDIA,platform,"and operation [NVIDIA (Omniverse, Is",regex
9933,NVIDIA,platform,ents (built on NVIDIA Metropolis and,regex
9934,(in-house),inhouse,hina [Foxconn (in-house)],regex
9937,NVIDIA,platform,AI solutions) [NVIDIA (Omniverse); F,regex
9937,(in-house),inhouse,erse); Foxconn in-house GenAI],regex
9938,(in-house),inhouse,Foxconn / Fii (in-house)],regex
9939,(in-house),inhouse,Foxconn / Fii (in-house)],regex
9940,Amazon AWS,cloud,AWS-built enterpri,regex
9942,Amazon AWS,cloud,one disclosed (AWS-associated per,regex
9943,Salesforce,platform,Salesforce Agentforce age,regex
9950,Anthropic,model,"on models from Anthropic, Meta, Mistral",regex
9950,Mistral AI,model,"thropic, Meta, Mistral)]",regex
9950,(in-house),inhouse,nvestigations [In-house (multi-AI architect,regex
9951,(in-house),inhouse,yst decisions [In-house Charlotte AI],regex
9952,Anthropic,model,n Bedrock with Anthropic's Claude famil,regex
9952,Amazon AWS,cloud,harlotte AI on AWS: uses Amazon B,regex
9953,(in-house),inhouse,productivity [In-house Charlotte AI],regex
9954,(in-house),inhouse,writing code [In-house Charlotte AI],regex
9955,(in-house),inhouse,orm telemetry [In-house Charlotte AI],regex
9956,(in-house),inhouse,e-less engine [In-house ML],regex
9957,(in-house),inhouse,d model risks [In-house (Falcon Cloud Secur,regex
9958,(in-house),inhouse,data sources [In-house (Falcon Next-Gen SI,regex
9959,(in-house),inhouse,dent response [In-house Charlotte AI],regex
9960,NVIDIA,platform,aboration with NVIDIA to build custo,regex
9961,Anthropic,model,ation bringing Anthropic Claude activit,regex
9962,Amazon AWS,cloud,cument types. [AWS Bedrock (LLM a,regex
9962,Accenture,integrator,router/garden; Accenture (implementatio,regex
9963,(in-house),inhouse,entification. [Internally developed],regex
9964,(in-house),inhouse,over a year. [Internally developed],regex
9965,(in-house),inhouse,ug discovery. [Internally developed],regex
9967,Anthropic,model,Life Sciences (Anthropic) across regula,regex
9968,(in-house),inhouse,Vie products. [Internally developed (XGBoost)],regex
9970,Snowflake,platform,ne learning on Snowflake with Twilio Se,regex
9971,Salesforce,platform,Adopting Salesforce Life Sciences,regex
9975,Microsoft,platform,ing role-based copilots and scenario-,regex
9976,(in-house),inhouse,"ucture, with a self-developed inference engine, i",regex
9979,(in-house),inhouse,Jiutian self-developed multimodal large mo,regex
9980,(in-house),inhouse,in Malaysia. [in-house ML (vendor unnamed),regex
9983,(in-house),inhouse,n operations. [in-house simulation (vendor,regex
9984,Microsoft,platform,t' launched on Microsoft Teams for inte,regex
9986,Microsoft,platform,Microsoft Copilot used i,regex
9989,OpenAI,model,Rolled out OpenAI's ChatGPT Ente,regex
9990,Microsoft,platform,AI copilots support more,regex
9993,OpenAI,model,"osoft Copilot, OpenAI, Anthropic Cla",regex
9993,Anthropic,model,"ilot, ChatGPT, Anthropic's Claude, Goog",regex
9993,Google,model,"aude, Google's Gemini, plus Maisa an",regex
9993,Microsoft,platform,"tools include Microsoft Copilot, ChatG",regex
9999,Microsoft,platform,Microsoft Copilot deploy,regex
10012,(in-house),inhouse,ied Materials (proprietary ExtractAI)],regex
10013,(in-house),inhouse,ied Materials (proprietary AIx platform)],regex
10014,(in-house),inhouse,"ied Materials (proprietary SEMVision, deep lea",regex
10015,NVIDIA,platform,software using NVIDIA GPUs and CUDA,regex
10016,NVIDIA,platform,twins built on NVIDIA Omniverse libr,regex
10017,SAP,platform,on on a custom SAP backbone to sc,regex
10023,Databricks,platform,nt on scalable Databricks data pipelines,regex
10027,Microsoft,platform,ata platform. [Microsoft Azure (data pl,regex
10027,Microsoft Azure,cloud,Azure-based data pla,regex
10028,(in-house),inhouse,ded insurance: proprietary AI analyzes custome,regex
10030,OpenAI,model,rietary 'Chubb GPT' large languag,regex
10030,Microsoft,platform,that delivers copilots to different,regex
10030,(in-house),inhouse,Internal proprietary 'Chubb GPT' large l,regex
10031,Microsoft,platform,AI coding copilot that enhances,regex
10033,(in-house),inhouse,"Chubb 4D, a proprietary advanced analytics/",regex
10036,(in-house),inhouse,raging curated proprietary data (December 2025,regex
10037,Google,model,"ributed Cloud, Vertex AI)]",regex
10037,Google Cloud,cloud,rtnership with Google Cloud to apply gener,regex
10039,IBM,platform,rtnership with IBM at 100+ US res,regex
10041,Google Cloud,cloud,as part of the Google Cloud edge deploymen,regex
10044,Google Cloud,cloud,edge rollout. [Google Cloud],regex
10046,IBM,platform,"(later sold to IBM in 2021), form",regex
10047,Baidu,model,tes' work. CEO Ernie Herrman named,regex
10048,Baidu,model,. Named by CEO Ernie Herrman as an,regex
10060,NVIDIA,platform,ADI adopts NVIDIA Jetson Thor an,regex
10063,NVIDIA,platform,onstrations at NVIDIA GTC 2026 with,regex
10064,Microsoft,platform,"tries, NVIDIA, Microsoft and Fujitsu to",regex
10064,NVIDIA,platform,"vy Industries, NVIDIA, Microsoft and",regex
10070,Cohere,model,supply chain [Cohere],regex
10080,Microsoft Azure,cloud,reduction with Azure IoT Operations,regex
10082,NVIDIA,platform,"ions [Siemens, NVIDIA]",regex
10083,Google Cloud,cloud,capabilities [Google Cloud],regex
10084,Salesforce,platform,ction control [Salesforce],regex
10106,OpenAI,model,cision-making [OpenAI],regex
10108,NVIDIA,platform,k development [NVIDIA],regex
10110,Microsoft,platform,entative tool [Microsoft Power Apps],regex
10120,OpenAI,model,experience in ChatGPT [ChatGPT],regex
10125,OpenAI,model,leration using OpenAI capabilities f,regex
10127,OpenAI,model,rs using Sora [OpenAI Sora],regex
10130,NVIDIA,platform,aboration with NVIDIA for next-gener,regex
10139,OpenAI,model,for customers [OpenAI],regex
10148,NVIDIA,platform,ted ecosystem [NVIDIA],regex
10151,OpenAI,model,nt enablement [OpenAI],regex
10157,NVIDIA,platform,"s [Cisco, IBM, NVIDIA]",regex
10157,IBM,platform,"spaces [Cisco, IBM, NVIDIA]",regex
10170,NVIDIA,platform,rotein design [NVIDIA],regex
10176,Amazon AWS,cloud,under 1 hour [AWS Bedrock],regex
10183,Databricks,platform,d chatbots and Databricks Agent Framewor,regex
10184,(in-house),inhouse,TravelersLLM - proprietary large language mode,regex
10186,OpenAI,model,24/7 support [OpenAI],regex
10203,Google,model,Gemini-powered automa,regex
10205,Amazon AWS,cloud,dit analytics [AWS],regex
10209,Amazon AWS,cloud,t using Amazon SageMaker Studio [Amazon,regex
10214,Deloitte,integrator,developed with Deloitte Canada [Deloit,regex
10217,Microsoft,platform,AI assistant (CoPilot X5) for employ,regex
10221,OpenAI,model,ransformation [ChatGPT-5],regex
10225,(in-house),inhouse,In-house AI text generator f,regex
10228,IBM,platform,nitiative with IBM for operations,regex
10233,Microsoft,platform,ts AI - DevOps copilot for incident i,regex
10253,OpenAI,model,stant chatbot [OpenAI GPT-3],regex
10255,Google,model,"ud Agentspace, Gemini]",regex
10255,Google Cloud,cloud,"hip workshops [Google Cloud Agentspace, Ge",regex
10257,Google,model,Gemini Enterprise Age,regex
10270,Microsoft,platform,Microsoft Copilot Chat d,regex
10274,NVIDIA,platform,NVIDIA cuOpt deployme,regex
10285,ServiceNow,platform,ServiceNow AI Platform de,regex
10289,OpenAI,model,"refly, Google, OpenAI, Runway]",regex
10292,Anthropic,model,d remediation [Anthropic Claude],regex
10293,Anthropic,model,nfrastructure [Anthropic],regex
10295,Databricks,platform,insights using Databricks [Databricks],regex
10303,Databricks,platform,ysis at scale [Databricks],regex
10321,(in-house),inhouse,In-house AI platform for ope,regex
10340,(in-house),inhouse,GenOS - proprietary generative AI opera,regex
10341,OpenAI,model,OpenAI frontier model,regex
10355,Salesforce,platform,Napa Valley) [Salesforce Agentforce],regex
10357,OpenAI,model,ment platform [OpenAI],regex
10361,Microsoft,platform,Aon Broker Copilot - AI-powered c,regex
10362,Microsoft,platform,empowerment on Microsoft Azure [Microso,regex
10362,Microsoft Azure,cloud,t on Microsoft Azure [Microsoft Azu,regex
10373,DeepSeek,model,echnology with DeepSeek AI [DeepSeek],regex
10375,IBM,platform,ions tracking [IBM],regex
10396,Mistral AI,model,e and defence [Mistral],regex
10407,Infosys,integrator,modernization [Infosys],regex
10410,NVIDIA,platform,EDA workflows [NVIDIA NIM microservi,regex
10416,OpenAI,model,ChatGPT-powered voice,regex
10423,Amazon AWS,cloud,al validation [AWS],regex
10427,Mistral AI,model,usiness areas [Mistral AI],regex
10428,Mistral AI,model,manufacturing [Mistral AI],regex
10430,Mistral AI,model,hicle control [Mistral AI],regex
10431,Mistral AI,model,lligence tool [Mistral AI],regex
10432,Mistral AI,model,plex datasets [Mistral AI],regex
10434,Mistral AI,model,gy transition [Mistral AI],regex
10436,Microsoft,platform,-to-day tasks [Microsoft],regex
10437,Amazon AWS,cloud,data matching [Amazon Web Services],regex
10438,Microsoft,platform,ransformation [Microsoft],regex
10451,Google,model,an with Google Gemini offered free t,regex
10454,Google Cloud,cloud,ic partner for Google Cloud providing AI h,regex
10456,NVIDIA,platform,rtnership with Nvidia to develop Ind,regex
10463,OpenAI,model,d HR analysis [OpenAI],regex
10473,NVIDIA,platform,control using NVIDIA DGX systems [N,regex
10477,Amazon AWS,cloud,cision-making [AWS],regex
10482,OpenAI,model,ns using Azure OpenAI [Azure OpenAI,regex
10482,Microsoft,platform,"ure AI Studio, Microsoft Fabric]",regex
10482,Microsoft Azure,cloud,ndations using Azure OpenAI [Azure,regex
10483,OpenAI,model,s development [ChatGPT],regex
10486,IBM,platform,e enhancement [IBM Cloud],regex
10491,Amazon AWS,cloud,ive AI [Amazon Bedrock],regex
10492,Microsoft,platform,Security Copilot for security o,regex
10496,OpenAI,model,"ices adoption (ChatGPT, Gemini, Claud",regex
10496,Anthropic,model,"atGPT, Gemini, Claude) in DX Divisio",regex
10496,Google,model,"tion (ChatGPT, Gemini, Claude) in DX",regex
10497,NVIDIA,platform,nd deployment [NVIDIA],regex
10503,NVIDIA,platform,"y with 50,000+ NVIDIA GPUs for manuf",regex
10512,Microsoft,platform,ng efficiency [Microsoft Dynamics 365 S,regex
10513,NVIDIA,platform,applications [NVIDIA],regex
10514,NVIDIA,platform,operations via NVIDIA AI Factory [NV,regex
10536,Palantir,platform,a unification [Palantir Foundry],regex
10547,SAP,platform,ransformation [SAP],regex
10549,Accenture,integrator,orce training [Accenture],regex
10557,NVIDIA,platform,al efficiency [NVIDIA],regex
10564,OpenAI,model,Linde Audit GPT - internal aud,regex
10571,Google Cloud,cloud,applications [Google Cloud],regex
10572,Google,model,tion of Google Gemini generative AI,regex
10583,C3.ai,platform,C3 AI solutions for,regex
10588,NVIDIA,platform,NVIDIA-accelerated HP,regex
10589,NVIDIA,platform,NVIDIA AI-accelerated,regex
10596,Mistral AI,model,rtnership with Mistral AI for innovat,regex
10610,Microsoft,platform,ics 365 Sales [Microsoft Dynamics 365 S,regex
10621,SAP,platform,rtnership with SAP to accelerate,regex
10623,SAP,platform,r recruitment [SAP SuccessFactors,regex
10624,Amazon AWS,cloud,te extraction [AWS],regex
10626,Amazon AWS,cloud,sis use cases [AWS],regex
10638,Anthropic,model,"mazon Connect, Anthropic Claude]",regex
10638,Amazon AWS,cloud,"lution [Amazon Bedrock, Amazon Connec",regex
10644,NVIDIA,platform,re deployment [NVIDIA GB200],regex
10657,Microsoft,platform,Generative AI Copilot for chip desig,regex
10663,Microsoft,platform,lar screening [Microsoft Discovery],regex
10676,Mistral AI,model,I Deployment - Mistral AI Partnership,regex
10686,Google,model,"[Google Cloud, Gemini]",regex
10686,Google Cloud,cloud,"es, and video [Google Cloud, Gemini]",regex
10692,IBM,platform,iven insights [IBM],regex
10697,Microsoft,platform,Microsoft 365 Copilot de,regex
10702,OpenAI,model,OpenAI collaboration,regex
10703,OpenAI,model,response using OpenAI and AWS platfo,regex
10703,Amazon AWS,cloud,ing OpenAI and AWS platform [Open,regex
10704,Google Cloud,cloud,ormation using Google Cloud AI and infrast,regex
10705,Google Cloud,cloud,nd agentic AI [Google Cloud],regex
10709,(in-house),inhouse,ving [Tianshu (self-developed)],regex
10713,Google Cloud,cloud,nt across R&D [Google Cloud],regex
10714,Amazon AWS,cloud,ty inspection [AWS],regex
10716,Microsoft,platform,technologies [Microsoft],regex
10717,Microsoft,platform,Microsoft 365 Copilot an,regex
10718,Microsoft,platform,optimization [Microsoft],regex
10727,Microsoft,platform,atform (CARE) [Microsoft Azure AI Found,regex
10727,Microsoft Azure,cloud,RE) [Microsoft Azure AI Foundry],regex
10727,Palantir,platform,osoft Azure AI Foundry],regex
10731,Amazon AWS,cloud,"oduction using AWS services, indu",regex
10739,Amazon AWS,cloud,da Platform on AWS - AI-powered p,regex
10745,Databricks,platform,Databricks for advanced a,regex
10757,SAP,platform,ement process [SAP],regex
10762,OpenAI,model,al efficiency [ChatGPT],regex
10767,Microsoft,platform,oss platforms [Microsoft],regex
10768,OpenAI,model,mployee tools [OpenAI ChatGPT Enterp,regex
10769,OpenAI,model,nd governance [OpenAI],regex
10770,NVIDIA,platform,vernance using NVIDIA AI ecosystem [,regex
10778,Microsoft,platform,Microsoft Copilot deploy,regex
10780,NVIDIA,platform,optimization [NVIDIA],regex
10781,NVIDIA,platform,nd industries [NVIDIA DSX],regex
10783,Google Cloud,cloud,capabilities [Google Cloud],regex
10786,Microsoft,platform,Microsoft Copilot for em,regex
10791,Google,model,Gemini deployment wit,regex
10803,NVIDIA,platform,umer services [NVIDIA DGX SuperPOD],regex
10808,OpenAI,model,tive AI tools (ChatGPT) for research,regex
10809,OpenAI,model,generative AI [ChatGPT],regex
10818,Databricks,platform,omer insights [Databricks Genie],regex
10822,NVIDIA,platform,g development [NVIDIA],regex
10823,Amazon AWS,cloud,applications [AWS],regex
10832,Microsoft,platform,Microsoft 365 Copilot co,regex
10834,OpenAI,model,elopment using GPT-4o and small lan,regex
10841,IBM,platform,use cases with IBM watsonx platfo,regex
10845,OpenAI,model,productivity [ChatGPT-style],regex
10848,Google,model,[Google Cloud Gemini Enterprise],regex
10848,Google Cloud,cloud,for employees [Google Cloud Gemini Enterpr,regex
10850,Microsoft,platform,Microsoft 365 Copilot de,regex
10854,OpenAI,model,aboration with OpenAI for AI integra,regex
10856,NVIDIA,platform,cycle support [NVIDIA],regex
10861,Palantir,platform,process for biofoundry efficiency,regex
10869,OpenAI,model,lack channels [OpenAI GPT-3],regex
10873,Palantir,platform,Palantir AIP for buildi,regex
10876,Palantir,platform,Agentic AI Foundry for AI agent d,regex
10877,Anthropic,model,solutions with Anthropic [Anthropic],regex
10878,Amazon AWS,cloud,nerative AI on AWS for enterprise,regex
10882,Google,model,Gemini Enterprise dep,regex
10883,Google Cloud,cloud,cision making [Google Cloud AI],regex
10885,Google,model,utomation with Gemini Enterprise [Go,regex
